,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31
866,PTEN,0.270013250419353,0.5411857268350679,0.8026013319076897,0.2881900426729428,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,BRCA1,0.6314778122923519,0.1522269279179473,0.191625016513671,0.3262977326727374,319.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,MYC,0.8175498915004243,0.3866717909205684,0.4587932460266491,0.5432762883431486,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,non-targeting,0.6985489970088259,0.8182934135849643,0.2750411867335874,0.1537760124346682,335.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,BRCA1,0.7019076473531023,0.6250621193734255,0.1072429184796283,0.8566211057831016,330.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,BRCA1,0.8632705237508246,0.458660175511464,0.4184775617853333,0.6756597871987199,334.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,KRAS,0.2800026830688977,0.2063784535052406,0.8717903397345015,0.9895797142504624,334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,KRAS,0.5042911640045398,0.6411285171830352,0.4243826601816084,0.664825745295596,310.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,BRCA1,0.9337486486367594,0.1615421882853024,0.0635412380661096,0.0643643120699226,329.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,KRAS,0.786071944715367,0.8729416598964419,0.0745866190054874,0.3770521808151552,298.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,PTEN,0.7021045598991769,0.0186209273320525,0.977544683194867,0.800871666426988,307.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,MYC,0.8786384650465763,0.7549876964145553,0.3279194018695134,0.0745237986723448,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,TP53,0.3466423490599516,0.7053738559822187,0.0616891057530289,0.5716644046590503,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,BRCA1,0.0873932831386551,0.3085968337768395,0.49969144153015,0.8154376763825972,311.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,BRCA1,0.6878775473139117,0.1020794333112858,0.4817731957878735,0.911872890296065,305.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,KRAS,0.5965023477713582,0.5951348111226487,0.1142362771632951,0.581131378180999,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,BRCA1,0.4833640248929388,0.1565309762210376,0.4059157236157471,0.7253345143274252,318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,TP53,0.0309356893669181,0.7784503137263905,0.4095830526210429,0.3867940779309277,316.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,KRAS,0.7603632510773664,0.5953334810974378,0.7730456750922968,0.132168769110215,313.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,BRCA1,0.9467712404218044,0.2288144690200384,0.7324865521927533,0.8324607069446982,324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,PTEN,0.0943449369530268,0.2425412686366764,0.3698083488091207,0.0785102015772069,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,non-targeting,0.9072018918085591,0.39344321027038,0.041282455508298,0.4431479536838952,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,TP53,0.3901619392713744,0.1910282343519348,0.5020078330624246,0.9893526522780448,312.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,non-targeting,0.8796150931806741,0.5987932110118576,0.0586522520418321,0.3865860734968268,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,non-targeting,0.5048541536278269,0.9070630259290686,0.2062796786212383,0.2814668391530496,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,PTEN,0.1877461262494818,0.9918350271291824,0.3354657456389492,0.8056293882134499,319.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,TP53,0.8483527401134485,0.2280368527117064,0.8884573857640476,0.0268590932103592,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,PTEN,0.6176826025274011,0.3887411646304269,0.8383376342012232,0.3700662089213949,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,TP53,0.4212659686554121,0.7747425678675095,0.4188624514681234,0.6110942145273773,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,BRCA1,0.6119858145032919,0.747419965531764,0.2207407903380676,0.0521305904634408,316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,BRCA1,0.0257349780550538,0.2593379508889071,0.7592292386969415,0.6248689602501984,318.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,MYC,0.3704903124634905,0.4387614617350849,0.7597673201231627,0.180679161992677,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,PTEN,0.9864995547719144,0.5997328732812022,0.5261200142550764,0.7885383667218497,309.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,PTEN,0.9265428570370452,0.6029404188560894,0.3147575409999432,0.5032422285976523,337.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,TP53,0.7956599445833288,0.1530558646495416,0.4523905025122381,0.0609477297945501,328.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,MYC,0.4536469862174285,0.5012651771690664,0.1700826897282163,0.0601953852520859,323.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,KRAS,0.7294161844933869,0.8962565475652262,0.8478572132792934,0.8074486954771952,305.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,MYC,0.3532875041383325,0.1781770330760316,0.9463677804320584,0.0242018439139332,316.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,BRCA1,0.2709253607634062,0.6989473155050547,0.6098394919700495,0.5767586021430214,326.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,MYC,0.4671297783546073,0.7902599568739685,0.4319969682343091,0.876010230901697,327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,non-targeting,0.113199462636567,0.1976404478731073,0.1522419213802649,0.9609502209067956,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,non-targeting,0.3703580717949783,0.5228781764905585,0.3629146928605132,0.5779152192093294,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,TP53,0.6363988718166772,0.0963386643715876,0.0031486922732348,0.1044927861657485,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,KRAS,0.7686209059318462,0.3185592249083365,0.4416215604750839,0.0667024038425113,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,TP53,0.8808079404806962,0.0105202723457016,0.8702434022670601,0.4374761531662644,328.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,KRAS,0.4937798409811709,0.4574692306457243,0.8222827677397166,0.7041919827044848,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,KRAS,0.2339596938483186,0.8756427123603355,0.0299532791206101,0.4458777235727781,329.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,MYC,0.2227930056492558,0.2181836758360731,0.9571027976694322,0.5902095449273469,299.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,KRAS,0.2573906710204359,0.786651664465276,0.3267817844959135,0.504354062004208,321.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,TP53,0.0767964506732079,0.7105843024333293,0.7059180898471964,0.9699347511126144,312.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,KRAS,0.6668955397826868,0.5246945327457045,0.5732807135032788,0.8548943568806805,332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,MYC,0.1122798597679854,0.7532239407082297,0.8104365851240567,0.5346346166849486,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,MYC,0.7642037453184164,0.7017966693198772,0.8416162238839352,0.3037067795450224,304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,BRCA1,0.8078906122569792,0.5478850204429978,0.165622153706139,0.1111465757443361,313.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,PTEN,0.2325045374535967,0.5649927297458321,0.1308860373658228,0.710724656567558,312.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,MYC,0.7496146185911513,0.4865498687251673,0.9935404820803831,0.1468577877230854,331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,TP53,0.861439946654319,0.4493011076760816,0.1731184767211935,0.1215192879002444,324.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,MYC,0.5322817177872324,0.3746152239861865,0.9074259893395576,0.208327826013714,318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,PTEN,0.3351893356499343,0.0520862222318525,0.818981509476575,0.960155886369926,309.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,non-targeting,0.712203318342783,0.1018553631866844,0.2594634333535118,0.3921683772381162,320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,BRCA1,0.8903319606341689,0.0894986667610862,0.3901234723836964,0.9252501254987372,318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,non-targeting,0.1651818793307429,0.4140889045404963,0.6869836680410506,0.7267746822839906,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,BRCA1,0.6121351587487184,0.7856913828172736,0.699033836706896,0.4514298245171572,335.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,MYC,0.8213834033357483,0.1094254171318198,0.1629152833885021,0.3357951521459289,321.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,KRAS,0.2405612240440626,0.1356056257416714,0.4431988480975878,0.2637941697659146,311.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,KRAS,0.2325653983413005,0.300963028607122,0.0932162025969046,0.2957603468929897,335.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,non-targeting,0.9545295897416902,0.2933828165420499,0.1134797315325762,0.503829348665467,324.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,TP53,0.2219027331369883,0.6157634219096451,0.7605369073497442,0.7234689339534692,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,BRCA1,0.0649389494810755,0.7111685341407201,0.8433154454858712,0.7158209222603183,312.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,PTEN,0.9210845550922984,0.0649884556624386,0.1261096889916959,0.5605999260308706,326.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,MYC,0.1649345240733143,0.3430126514587811,0.1335401585475923,0.8221116573453148,310.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,PTEN,0.6744159375512452,0.2753459971476008,0.7636611810171816,0.2090902008884406,306.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,MYC,0.1528383680588642,0.7022871051386762,0.8666167412970464,0.0888509228030903,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,TP53,0.3443987165489418,0.3561028851452172,0.840720735059662,0.037260666220378,333.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,TP53,0.0818690573466076,0.279504128879149,0.8172414236074846,0.3936511582407314,299.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,TP53,0.1044722837329567,0.5105554901522859,0.372147116597421,0.998689911700644,297.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,BRCA1,0.6037411378723232,0.1365444891377505,0.5285470636406576,0.5480558167454673,324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,KRAS,0.4643698764701476,0.5262331981585794,0.6722818328951373,0.3578910021765267,312.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,BRCA1,0.9783834540264044,0.6037999835722815,0.5630058801441707,0.3994911227167514,308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,BRCA1,0.977565697254713,0.3572549903748802,0.1158282257717082,0.646211409232457,316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,BRCA1,0.4471319480292494,0.2331746823827353,0.307009158606917,0.2527305126783338,316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,BRCA1,0.1020833986707422,0.673300099198422,0.7854731361896549,0.1259067937116833,296.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,TP53,0.607384603413368,0.802027982347286,0.9232032520783175,0.5175938031578176,308.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,KRAS,0.9102490897940856,0.6005060216073883,0.4332356388006175,0.912510434803578,320.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,MYC,0.363178190343968,0.6815088328264609,0.3559890727394406,0.278118812853713,332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,MYC,0.4522168572006799,0.5373063199101146,0.4879759466054634,0.4049757063006641,321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,TP53,0.3918379017971064,0.9325468547125756,0.2944120773981669,0.6740654739769126,323.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,KRAS,0.5245599890553149,0.4028878081855291,0.6298068271793643,0.2666164381795513,317.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,BRCA1,0.958015614154464,0.8968341553117054,0.4011882062190679,0.0541380922026536,312.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,MYC,0.5297359075913035,0.6488100116053298,0.9449872796561154,0.1399904697169992,313.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,TP53,0.840617279580091,0.9067639931287148,0.1945641690407498,0.0941515200320841,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,MYC,0.0329563122156577,0.161714571109184,0.6249766635740265,0.6144504828880937,343.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,TP53,0.4980376581273693,0.6629621910323521,0.6002478918847161,0.4206135785779296,306.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,PTEN,0.333963167669863,0.473611840899349,0.0162787119260173,0.4524066711167794,321.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,non-targeting,0.1159144188454899,0.1900146098768352,0.389138852672068,0.8379455376674647,302.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,KRAS,0.1950740785213767,0.2497665910210075,0.3663088596146466,0.6017017878005048,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,MYC,0.714297452851164,0.5366752289822749,0.6959154137627958,0.3834685717581751,324.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,TP53,0.0414409925070379,0.0039084231447079,0.4867138966255365,0.0424258917010258,321.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,MYC,0.7192250369454709,0.3893375478322636,0.9963535214065802,0.8985311155196999,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,BRCA1,0.6572080504761975,0.2516118293391625,0.0252700492511352,0.1456874264766161,297.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,KRAS,0.8980302682978584,0.0423608939870673,0.5760320830094048,0.5905735169353071,331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,BRCA1,0.5397632030284271,0.6766532482740992,0.0748555446287716,0.306735946379936,316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,KRAS,0.4498983792381896,0.0251566207850303,0.1189778605908847,0.645619970488267,308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,KRAS,0.9589335456995102,0.5018653498985816,0.0073440887616261,0.392709989381954,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,PTEN,0.5171919236677416,0.575522004757004,0.9457126001641388,0.6842456114114511,311.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,PTEN,0.2293242115529545,0.8251317977448143,0.4689596076044807,0.8639828884059783,311.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,MYC,0.2470599570252027,0.2108001937300375,0.1781899381922748,0.5530252751273453,315.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,BRCA1,0.1810777052781623,0.0980940561587701,0.4089948915713849,0.7194748867266942,329.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,TP53,0.4843887972739784,0.6915767864924196,0.2393612372198806,0.2997928161329439,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,PTEN,0.7373713341781961,0.0537655383920983,0.3364365027053597,0.7252566873357739,325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,KRAS,0.3366248584475967,0.7391692752550002,0.3493380477985851,0.0279435001511945,328.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,PTEN,0.8262355437793212,0.2342961604965608,0.1282976844593835,0.7397458361930334,317.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,MYC,0.510424769671411,0.9430944367299824,0.6929834901572841,0.8248831729873951,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,TP53,0.2898227740316689,0.5855059436928813,0.5093661387690607,0.1184309916445154,307.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,BRCA1,0.9081617809111618,0.9239974420722684,0.562919955016775,0.3232801842156495,313.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,PTEN,0.2024449335173818,0.1124928494935229,0.8050593934913741,0.634016717012609,310.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,KRAS,0.607212729960334,0.0153195358851907,0.4537885111775642,0.2617146647755215,309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,PTEN,0.475686867479803,0.5966658704496601,0.8670499399106469,0.8881364082691902,321.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,TP53,0.8440136066247705,0.76073648437832,0.8097235913181403,0.5873091732004553,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,TP53,0.3385429484432063,0.8424976424169299,0.8765116502815035,0.6945425795636517,322.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,BRCA1,0.0859636752063338,0.7463227630816776,0.1863786964183946,0.5624315598413747,316.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,MYC,0.4422067253502673,0.7014440666331828,0.7834855417487507,0.4235671790974504,327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,KRAS,0.9086360603560674,0.9582331118662264,0.2561135415345769,0.4496418683813828,325.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,MYC,0.8710119423641337,0.782716858652739,0.2944099165360371,0.608721617108296,319.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
