,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,score_E2F_targets,score_p53_targets,score_DNA_damage,score_MAPK_ERK,score_PI3K_AKT
813,,,,,,,,,,,,,,,0.0717323,-0.11368294,0.21719027,-0.22351879,0.3534644,-0.28503764,-0.86026436,0.4327101,-0.11097765,0.6790653,0.4790364,0.039789125,-0.4336327,-0.60220045,0.33832088,0.27383354,-0.21452865,0.059023824,-0.21919025,-0.101299986,-0.029458135,0.2209189,-0.6379076,0.3943043,0.21017274,0.29569852,-0.49800578,-0.75098574,0.04937179,0.15799394,-0.59962565,0.48441532,-0.5139876118412725,-0.1385170563407565,-0.5187548425462511,-0.08878954623607882,0.651069804600307
814,,,,,,,,,,,,,,,-0.17245051,-0.12810294,0.2435515,0.069101706,0.17563418,0.23108816,0.3191828,0.44407454,-0.07541029,0.12999451,-0.13119563,0.3134129,0.20265293,0.49656135,0.7198858,-0.016860407,-0.14080401,0.17267519,-0.68354005,0.2870298,0.003594229,0.21680862,0.11974171,0.39982092,-0.28152218,-0.012890965,-0.2608313,0.07628746,0.20794457,0.22750734,0.80560046,0.7643193,0.1754402725784867,-0.2794355102207349,-0.12466019877681034,-0.22078945890386037,0.4395233154296876
815,,,,,,,,,,,,,,,0.07393186,0.15441993,0.027426915,0.050904468,0.1660737,-0.5986388,0.7682059,0.7238275,-0.014013294,-0.28765935,-0.12136234,0.13676524,0.09536602,-0.37530717,-0.041793354,0.21102917,0.056270257,-0.02959785,-0.45883843,0.03868486,-0.16689475,0.79982764,-0.5307853,-0.44479328,-0.1134692,-0.07871112,0.08228238,-0.028610393,-0.07765374,0.08360657,-0.24349862,0.08093891,0.5008223215738934,-0.5279359402863875,-0.6522960874769423,0.4119933108065992,-0.20477068764822826
816,,,,,,,,,,,,,,,-0.021776982,0.20918123,-0.2147706,0.8526371,-0.18376644,-0.43446955,-0.41986573,-0.17952256,0.2896343,-0.13669753,0.3545176,0.31595647,0.3098424,-0.13262329,0.25113836,-0.3348399,-0.0674524,0.3939781,-0.19392146,-0.28635862,0.33590436,0.060843095,-0.58577204,0.008903101,-0.02749248,0.01146429,-0.4916841,-0.87549204,-0.26902047,-0.5484297,-0.026869848,-0.25605014,0.2254252822310836,-0.1500258487203847,0.4773624844021267,-0.4747064387544673,0.3656521933419363
817,,,,,,,,,,,,,,,-0.27725115,0.2104398,0.24293528,0.06776292,0.006714739,0.40944543,-0.48241067,0.015497547,-0.09505388,-0.2017958,-0.16389671,-0.54637754,-0.23246238,0.117836274,0.018458318,-0.41253275,-0.17294791,-0.07677624,-0.4483171,-0.068633005,0.23550913,0.07758361,-0.20426755,-0.036036808,0.09798792,-0.13453133,0.32712117,0.2568547,-0.6039955,-0.4540106,-0.37808812,0.051374774,-0.5790357731006763,-0.051450629856275354,-0.16482158943458836,0.436950557789904,0.7719189507620674
818,,,,,,,,,,,,,,,0.58850336,-0.25777188,-0.8546816,-0.29034653,-0.093447,-0.08444289,-0.16456617,-0.085141525,-0.109429896,-0.6261952,0.42614242,0.6907304,0.6170753,0.0011460669,-0.37431407,0.6271769,-0.4493044,-0.29067224,0.26555935,0.43282872,0.23502298,-0.040594675,0.29467326,-0.12714335,0.9189521,-0.27216965,-0.5709141,-0.54457015,-0.23730972,0.22376485,-0.102200545,-0.19827947,-0.1179408320674189,0.19739964526632559,0.4759259400544342,-0.036603126120060114,0.6603576932634625
819,,,,,,,,,,,,,,,0.5607648,0.16959472,-0.34817705,-0.4045327,-0.0051896684,-0.17999758,0.12830856,0.2631443,0.18912111,-0.38983667,-0.40963256,-0.38927948,-0.5205021,-0.21629068,-0.11360641,0.25604138,-0.43099302,-0.110643834,-0.12483712,-0.25729966,0.5720018,0.28217915,0.69577026,0.019020543,0.10828863,0.047128886,0.7574079,-0.15895966,-0.26976758,0.2235111,-0.5302557,-0.27204487,0.011400243971082968,0.626567616670028,0.07342617600052437,-0.17185433976193676,-0.04620148794991619
820,,,,,,,,,,,,,,,-0.11542075,0.094472155,0.05676145,-0.07392647,0.6381358,-0.067799926,-0.008219961,0.00029051397,0.10538509,-0.31304866,0.233933,-0.20559874,-0.31674126,-0.3580916,0.29388386,0.082661904,0.408858,0.32877266,0.26709247,0.10482344,0.19967523,0.13915752,0.095183186,-0.08350299,-0.36934102,0.16565749,-0.056168303,0.21977293,0.22225374,-0.3951128,0.47057676,-0.032625623,-0.34684113749751333,-0.3206693193186885,-0.2684576105188441,0.4928335108655564,0.3303561346871513
821,,,,,,,,,,,,,,,-0.059306048,-0.6139691,0.1784334,0.4044611,0.23033093,0.116501346,0.728832,0.82284635,0.30112928,-0.4902264,0.77107155,0.7725923,0.3045748,-0.06708221,0.34325647,-0.18266442,0.62216586,-0.08933616,0.22008196,0.4399498,-0.6836673,-0.011868339,-0.29879352,-0.013191193,0.046922717,0.43263692,-0.009861175,-0.006738996,0.4649279,-0.11920585,-0.31357998,-0.8257805,0.029274488378454144,-0.2397136688232422,0.06473130120171455,-0.18723472838706168,0.4381819588797431
822,,,,,,,,,,,,,,,0.11998551,0.16831186,-0.8799566,-0.22594622,-0.28796983,-0.43414629,-0.005897902,0.09241353,-0.098820135,-0.39051205,0.0028508808,0.010508237,0.48981264,0.034028187,-0.407711,-0.52867025,0.080646604,0.035938587,-0.5014869,0.06989222,0.057844102,-0.63230824,0.28572607,-0.5035683,-0.010755113,0.2702732,-0.14597619,0.78848773,0.06265367,-0.19172081,0.5258635,0.44891283,-0.29158920005515765,-0.3149732258008875,0.12435297082971641,0.2415380640232816,0.361105455671038
823,,,,,,,,,,,,,,,0.4780408,-0.41260615,0.09334858,0.38843745,0.108098075,0.039567668,0.5672398,0.40299764,-0.13799904,-0.6602041,0.5479776,-0.04073139,-0.4957874,0.23923793,0.15859903,-0.026447603,-0.026743896,-0.3448134,0.69012856,0.28661925,0.29137436,0.59582806,-0.2875307,-0.30347502,0.48713678,0.20795332,0.39282575,-0.67833406,0.144844,-0.23450877,-0.014076628,-0.12616843,0.35898780116328477,-0.612251327348792,0.836907888341833,0.3184381606731008,0.009977831159319273
824,,,,,,,,,,,,,,,-0.76221025,0.024654623,0.5011542,-0.53343105,0.77465254,-0.29800117,0.87924916,-0.2682308,-0.09843965,-0.30849472,0.46242613,-0.7725,0.44402942,0.17069626,-0.4292877,-0.033184722,0.2236829,-0.14069079,0.4821659,-0.5634693,0.103040054,0.3290533,-0.44470096,0.96382034,-0.13119492,-0.52463466,-0.3798536,0.38381413,0.021801157,-0.5763309,-0.08472509,-0.8455789,0.6907355979636862,0.14966818768045176,0.18611897362603091,0.46575620935318307,-0.0047943387712752195
825,,,,,,,,,,,,,,,0.010173123,-0.3011178,0.046543412,0.24269807,0.7992839,-0.12762512,0.123758495,0.113171056,-0.16308829,0.1066475,0.5955529,-0.12442852,0.39044118,-0.00022367015,0.105911426,-0.27573457,0.020967864,0.48834914,0.19616835,0.3690558,-0.17260052,0.062496863,0.019530402,-0.07082202,-0.18870854,0.07928473,-0.12900403,0.086268015,0.21728611,0.080195576,-0.10534648,0.054668352,0.21196737642641406,0.04775541554326579,-0.24368916617499448,-0.569867117861484,0.21001799447195868
826,,,,,,,,,,,,,,,0.097981006,0.42997226,0.44338346,-0.0020049438,0.44861254,0.1316244,0.013821278,-0.02508204,0.21632652,-0.19036947,0.2163138,-0.3800136,-0.20076375,-0.6105958,0.1376148,-0.18239677,0.20420483,-0.1858543,0.46386245,-0.09499496,0.041022856,0.21521628,0.19674209,0.459668,-0.5589907,0.26392475,-0.12124141,-0.3303843,0.1988838,-0.13144131,0.11034492,-0.119466156,-0.13957675298055006,0.576112398893937,0.2273570378621419,0.09979491538189822,0.7525354657854355
827,,,,,,,,,,,,,,,0.6635227,-0.0038237488,0.32904276,-0.23066446,0.06924305,0.21463172,0.19161697,-0.38276094,0.69823045,-0.5314703,0.048100628,-0.034095444,-0.60002416,0.22119328,0.10690382,0.6402914,-0.07343975,-0.3335816,-0.009922998,-0.5073802,0.15739053,0.08516239,-0.3766576,0.048797436,0.20265704,0.10824056,0.20217916,0.27784657,-0.3900131,0.09870801,0.3035685,-0.5469897,-0.5540328626279478,-0.2652979062951131,-0.060060267978244264,-0.0209731406353888,0.8937622887747627
828,,,,,,,,,,,,,,,0.18382674,-0.23818141,-0.22793418,0.32139522,0.26978758,-0.3997382,0.047399987,-0.48954853,-0.05785994,-0.31100273,-0.6947214,0.24023168,0.014876327,-0.44689488,-0.05729904,0.18254529,0.13373852,0.19835472,-0.65511477,0.10800853,-0.3678025,0.030587535,-0.17124172,-0.42180765,-0.5127134,0.7267972,-0.053116865,-0.17851897,-0.29966795,0.4632486,0.47715843,-0.026354244,-0.14954956195972602,-0.41518764081208603,-0.5151425714846011,-0.10265171984408772,0.21045115334647058
829,,,,,,,,,,,,,,,0.17949808,-0.21904366,0.2657904,0.37970304,0.38412693,-0.6369867,0.35334474,0.1842717,0.4290957,0.46608353,0.21216337,-0.88720167,0.2939194,0.35264534,-0.21858004,0.5775278,-0.61690205,0.5714499,0.37773064,0.5827551,-0.43611166,0.24417138,-0.5920636,-0.045823008,0.07407406,0.49517927,0.25849205,-0.3558425,0.55555004,0.9238662,-0.21611354,0.34955782,-0.15994434356689458,-0.021048512666121733,-0.14355907440185556,0.4604371091152759,0.27893265315464566
830,,,,,,,,,,,,,,,0.27093995,0.30714887,0.10777302,-0.091473825,-0.11917803,0.44562718,-0.15047452,0.40352622,-0.503361,0.53740585,-0.83365583,0.36252844,0.10443493,0.8227617,0.104806796,-0.5081881,-0.18179044,-0.29985923,-0.30140635,-0.2724583,0.32771215,0.13113682,-0.90287656,0.07594738,-0.40761042,-0.06741169,-0.599083,0.010519033,0.50060606,0.16982096,0.6145642,0.16438383,0.05315815960919412,0.055229460674783404,-0.6215788805926289,-0.5613214878325765,0.7653935023716516
831,,,,,,,,,,,,,,,0.4654345,-0.37047023,-0.49412507,-0.4971116,0.4173241,0.1190456,-0.07179114,-0.29558328,0.1048463,0.18933277,-0.34469345,0.13310425,0.2977705,-0.12764287,-0.23594055,0.19568913,-0.3519675,0.08120504,-0.095488645,0.24158825,0.042049572,-0.17885447,0.7390249,-0.66883373,0.39238745,0.115512274,0.16758792,-0.34739274,-0.1516524,0.19617389,0.1799796,-0.21262416,0.32349133668122465,-0.3462347320888355,-0.2408944518477827,0.19080097117322548,0.13752531324114137
832,,,,,,,,,,,,,,,0.10429652,0.15420054,0.34080675,0.15679666,0.20877488,-0.33813,0.5823724,0.16308214,0.37420678,-0.25247252,-0.17096062,0.1278999,-0.024106842,-0.13255242,-0.5241855,0.08072812,0.46844837,0.1355196,0.011934853,-0.36335057,-0.4501265,0.30950937,0.022896782,-0.12344477,0.5588169,0.53060734,-0.3205678,-1.0541267,0.5014793,0.07495849,0.2564038,-0.6664495,0.15642954508463558,0.5391965202663256,-0.6972814065438729,0.060262876875857074,0.5846087319510322
833,,,,,,,,,,,,,,,0.4966424,-0.4830444,0.4518522,-0.21655044,0.16110063,0.04326454,0.83750516,0.32984513,0.3443127,-0.34044668,-0.5748574,-0.107986145,-0.96118754,0.0530207,0.29373464,-0.06897211,-0.46255124,0.10149576,-0.5593207,-0.45787132,0.7376747,0.16717495,-0.1707101,0.8370469,0.0052900314,0.5331465,0.33812395,-0.59505576,0.053006932,0.26395625,0.39346966,-0.42391023,-0.21958003573947482,0.024438530465830777,-0.4138209307635272,0.17867562720116137,-0.008276367187499911
834,,,,,,,,,,,,,,,-0.10564313,0.07297677,-0.11849582,0.6840581,0.029776983,0.28283063,-0.73295516,0.077973455,-0.17196494,0.18737872,0.26338303,0.11210357,0.15799813,0.0341679,-0.18648857,-0.43869537,-0.046807155,0.26812765,-0.35513848,0.028641276,-0.063221745,0.20608178,0.102552086,0.007653743,-0.048492365,-0.17898935,-0.026887275,0.12897167,-0.21951777,-0.12302673,-0.11558973,-0.07144516,0.20831525590684685,0.03879999907120402,-0.09118318204526554,-0.3286184047130829,0.3230086190359933
835,,,,,,,,,,,,,,,0.30948853,0.07270621,0.05366692,0.30827528,-0.52687687,0.38349763,0.6247417,0.19186404,0.32972938,-0.14770374,-0.13339357,0.022373728,-0.79112965,-0.10911628,-0.42934358,-0.12919803,0.05204766,-0.27034783,-0.03781204,-0.91846114,-0.1258472,-0.041040093,-0.23450162,-0.7480772,0.60477763,0.40655032,-0.123675875,0.17648524,-0.27728766,0.13509169,0.028175522,0.5643551,-0.018054283989800357,-0.32020578799040433,-0.3025003256621186,0.68247256177537,0.7478860855102538
836,,,,,,,,,,,,,,,0.52451044,-0.5027992,0.18788858,-0.5113483,-0.37850004,0.30872208,0.15517129,0.43480355,0.3418831,0.57244164,-0.5200581,-0.030917931,-0.08047449,0.3583445,-0.13049221,-0.038504623,-0.11062078,-0.2870254,0.16232131,0.10285777,0.5750892,-0.5998708,0.041448187,0.19551036,0.3588346,0.59639174,0.3741722,0.7716371,0.046868976,0.6151644,0.4416303,0.28843975,-0.05056761282461664,-0.0483500687972358,-0.36129897082293483,0.013201839365857726,-0.11016567775181363
837,,,,,,,,,,,,,,,-0.20005122,-0.32747644,-0.10432573,-0.21693885,0.4949446,0.1611338,0.05467839,-0.50799125,-0.33697394,0.09535786,0.17603144,-0.09868948,0.46785012,-0.111221746,-0.05642628,0.029900497,0.085173935,0.06492706,-0.08865682,-0.0694541,0.31379157,0.16487157,-0.300508,0.41465116,-0.10199234,0.008925457,0.26264685,-0.31925896,0.21437073,0.01958609,0.28840965,-0.06811273,-0.09066975205032901,0.4294333333554474,-0.3836220917878326,0.12629309309289805,0.7009865352085656
838,,,,,,,,,,,,,,,0.68009096,-0.23133454,0.788566,0.10471562,0.019693496,0.5583768,0.38676116,-0.15420364,-0.78738654,0.059671693,0.09633857,0.947996,-0.39543495,-0.0021597072,0.27272037,-0.22803439,0.5243486,-0.8937636,0.21364492,-0.4323269,-0.8517575,-0.16792423,0.22945663,0.3850743,-0.27291936,-0.012709908,-0.040543348,0.15493006,0.22124854,0.4204585,0.043380823,0.003786888,0.341306177775065,-0.6491516942563265,0.30398137834337,-0.2846493619553587,0.6180281230381557
839,,,,,,,,,,,,,,,0.5622397,-0.10555343,0.0049862713,0.56899446,-0.18482822,0.21331781,0.40120855,-0.34395352,-0.2500476,-0.13393651,0.7787089,-0.3602466,0.33655256,0.19918653,0.17987736,-0.057247132,0.01858005,0.06619391,-0.32014543,0.24820872,-0.13022962,0.008580096,-0.41395825,0.058637254,-0.1493777,0.4321532,0.49761418,-0.21344346,0.6863446,0.43672568,-0.12597996,0.5058457,-0.24707479476928706,-0.3333134692648183,-0.7107200551916052,-0.015439820796885328,-0.1693921770368303
840,,,,,,,,,,,,,,,0.36650333,-0.5901977,0.7519745,-0.20870605,-0.29458538,-0.034892287,0.1793398,-0.33356667,-0.4069256,-0.16441214,-0.11042053,-0.06798426,0.03211466,-0.23694667,0.20938337,0.13329306,-0.40229166,0.22880678,0.30777383,-0.37640655,0.19158685,-0.81542635,-0.874162,0.561478,0.00692882,0.24603651,-0.07427411,0.8867562,-0.083916105,0.63892704,0.07152648,-0.31249127,0.2272947593971535,-0.004382158362347122,0.08180102595576533,-0.42188611740761606,0.2532852172851563
841,,,,,,,,,,,,,,,-0.08889038,-0.71649283,0.109640084,0.19461063,-0.3214945,-0.047774594,0.23109898,0.42350584,-0.23598678,-0.8142447,-0.0076763313,-0.058052007,0.36897284,0.37382504,0.39252764,-0.49382815,-0.40690142,-0.17783752,-0.49097747,-0.12712057,0.028678687,0.17442882,-0.029896446,0.029295556,-0.13418432,0.0046733283,0.10085321,-0.5823988,-0.0009466894,-0.35543102,0.110401206,0.7159426,-0.06174918280707464,0.358273763241975,-0.12335498951099555,0.029455669890058767,-0.12139274052211224
842,,,,,,,,,,,,,,,-0.068485186,-0.5495584,-0.4362615,0.8297127,-0.18261407,0.051300503,-0.54035556,-0.62624717,-0.022858951,0.11674956,-0.22172509,-0.055925947,-0.7285471,-0.32722354,0.2756321,-0.072520666,0.66665435,-0.3610326,-0.8308437,0.21876828,0.5781919,-0.019801699,-0.64699847,0.0979441,0.1402716,0.9255484,-0.09478416,-0.5017936,0.000704851,0.14709121,0.082282275,0.026684534,-0.6806699293631095,-0.8884374659994375,0.1826399343985099,-0.7642064987344945,0.529488045828683
843,,,,,,,,,,,,,,,0.07777888,-0.2520971,-0.08149876,0.41483882,0.0030860864,-0.21370733,0.08181293,-0.28488025,-0.017844569,0.17379323,0.07932659,0.11394902,0.27933598,-0.19139919,-0.030814242,0.070582636,0.66395164,0.61187893,0.33723506,-0.109981656,0.09097851,0.3838291,-0.5926069,-0.24402145,0.48019153,-0.1667757,-0.1969465,0.2669238,-0.085513376,0.3247602,0.7409499,0.005433295,-0.19162879519992404,0.27335724208665946,-0.4066541777716741,0.2597844265876932,0.6343961988176621
844,,,,,,,,,,,,,,,-0.11990256,-0.6402843,-0.18418413,0.24314508,0.06660628,-0.050489064,0.007325027,0.5382893,-0.29581147,0.043716393,-0.40216097,0.48167312,-0.53216463,0.067718424,-0.30208158,-0.40200502,0.54797864,-0.15864687,-0.46792534,0.102270305,-0.07958633,0.074312285,-0.23757839,0.20504001,-0.1902468,-0.31683803,-0.1672813,0.08667683,0.59942776,-0.12792839,0.3069199,-0.71561515,0.11917503498218696,-0.5090750321097995,0.27532328146475327,-0.23131746129786723,0.3246165411812918
845,,,,,,,,,,,,,,,0.32187402,-0.042183947,-0.30874208,-0.10281103,0.2527416,0.09486115,-0.48054942,-0.23014112,-0.1614163,-0.5123526,-0.4926217,0.76636976,0.20295243,0.43664253,0.38414446,-0.13528188,-0.08312598,0.104856566,-0.5726618,0.22091402,0.25767425,-0.1800453,-0.36518478,0.12686536,-0.42257917,-0.30343294,0.022637084,-0.37335387,0.25852132,-0.21393572,-0.035400353,-0.39844003,0.1835575810185186,-0.044757262520168206,-1.060498239375927,-0.4492134743548455,0.3042835235595702
846,,,,,,,,,,,,,,,0.33496216,-0.5719846,0.2140016,-0.032820605,-0.16323212,0.1468966,0.47164133,-0.726809,-0.17751953,-0.05202467,0.3590794,0.072524875,-0.3820353,0.099168085,-0.37372836,0.3446456,-0.40257978,0.15048483,-0.08893392,-0.28267312,-0.20609102,-0.15866229,-0.59185183,-0.29530278,0.71910036,0.14546587,-0.73789227,0.36713994,-0.44366235,-0.6133827,0.36761105,0.03538982,-0.26602606596770095,-0.4249499984409497,-0.18574121263292098,0.591682417849277,0.8863916669573104
847,,,,,,,,,,,,,,,-0.18253064,-0.8633987,0.23852392,0.32183897,0.5286028,-0.36289164,0.09015769,-0.15858576,0.7115902,-9.2715025e-05,0.037879594,0.018142628,-0.39290246,0.63783306,0.49826476,-0.65517145,-0.35850212,0.56914455,-0.07964328,-0.0061371885,0.38361555,-0.3980118,-1.0899992,0.11559979,0.092666075,0.2156344,-0.71509457,0.2483595,0.22475591,-0.13167018,0.4379819,0.07507395,0.2180459764268663,-0.7194408209427544,-1.1602675155357078,0.04302496808640499,0.5711456571306504
848,,,,,,,,,,,,,,,0.66269535,0.33658051,0.5548147,-0.040286973,0.14994074,0.19612537,0.1800509,0.3274917,-0.021680254,-0.4005861,0.15828906,-0.103077725,0.013059618,0.006246023,0.14467113,-0.12641962,0.04102358,0.09011009,0.433123,0.09076922,-0.6716815,0.19375834,0.3891169,-0.5204905,0.32296076,0.040584654,0.34859627,-0.6011395,-0.010357056,0.32701325,-0.050629735,0.052127294,-0.7163874272946957,-0.1809586234714673,-0.5641119073938441,0.07531585693359366,0.6461993626185827
849,,,,,,,,,,,,,,,0.5550133,-0.42979288,-0.4053321,0.09615897,0.4493391,-0.40090296,-0.33424056,0.027741842,0.46738574,-0.51561993,-0.07898068,0.43884212,0.073568724,-0.14790356,-0.29023907,0.31043807,-0.12126139,-0.18580452,0.018977813,0.39760816,0.17683588,0.02308678,-0.21129926,-0.05471241,-0.19215684,0.58093464,0.49949968,0.7648764,-0.50062776,-0.15870517,0.18235642,-0.47694227,-0.15063966468528478,0.24939350459886644,0.07694156081588188,0.06519522159657565,0.9619192668369838
850,,,,,,,,,,,,,,,0.093122825,0.19872715,0.28595152,-0.7466514,0.2401855,-0.02509816,0.22376531,-0.30958608,-0.10894878,0.15512852,-0.43575096,-0.29786614,-0.34711063,-0.08342857,-0.83544284,-0.11694091,0.6155085,0.17485604,0.5578024,0.23284386,-0.44053614,-0.025181696,-0.1994795,-0.09058551,1.0203037,0.32372734,-0.20605966,0.1969099,-0.20985228,0.5803747,0.21945494,0.09419686,-0.4492934580202457,0.831940460205078,-0.1681256788748282,0.36113773102455937,0.3513842446463449
851,,,,,,,,,,,,,,,0.62434083,-0.41786456,0.5755414,-0.16923907,-0.37067652,-0.14961028,0.30763146,-0.10939973,0.68432647,-0.5989757,0.40322372,0.21492225,-1.034767,0.13099045,0.08755638,0.029324,-0.13332424,-0.69306034,0.06774094,0.01928173,-0.4899359,0.14536217,0.39539132,0.4375268,-0.01970876,-0.059088267,-0.71016604,-0.025748616,0.6130819,0.35262775,-0.73801285,0.002715649,0.06930159109610101,0.5669006015943445,0.023651878922073877,-0.46948873438733685,0.8965840475899831
852,,,,,,,,,,,,,,,-0.46186447,0.3094101,0.41884083,-0.24629268,0.5486984,-0.5997642,-0.37206608,0.33458295,0.1698694,0.059241064,0.47463858,-0.10805046,0.14968464,-0.6267717,0.50047755,-0.34694844,0.21017356,0.26519665,0.4607782,-0.038308468,0.01123449,-0.31044662,-0.59152126,0.21950606,0.022814792,1.0790077,0.10927874,-0.11621476,-0.213824,-0.4064812,0.12674828,-0.034447297,-0.11931151637324588,0.18430269490117612,0.34241821854202836,0.5330853198436982,0.9632750647408621
853,,,,,,,,,,,,,,,-0.45544064,-0.13970579,-0.34016556,0.11299671,0.5781402,0.19722365,0.47174928,0.28626966,-0.3505192,0.26978377,0.1792537,-0.09938588,-0.048524544,0.6173493,0.26785117,-0.030465389,-0.43235874,-0.27200767,0.30612174,-0.6489558,-0.17368874,-0.3094842,0.730651,-0.053124707,-0.57446516,0.03138645,-0.458173,-0.114293,0.19605964,-0.031248644,0.2731853,0.4916556,-0.10731205410427513,-0.577909809610118,-0.1411109924316407,0.20238123142972886,-0.060773127419608164
854,,,,,,,,,,,,,,,-0.21698087,-0.6385911,0.107982256,-0.25696337,-0.2008448,0.2812021,-0.3475843,-0.29044205,0.3759554,0.6073655,0.37451428,-0.08553208,0.69663346,-0.32043996,0.04465571,-0.20253737,-0.057095677,-0.07339001,-0.12598881,-0.105193466,0.27528304,0.057515297,-0.053933688,0.45885864,-0.19216377,0.16937399,-0.43454406,0.25102133,-0.04422546,0.08125963,0.19952801,0.53249204,-0.36174423429701075,0.11564938918403955,-0.4857445575572825,0.786032242470599,1.1099546977451868
855,,,,,,,,,,,,,,,-0.4238587,0.016451828,0.03949952,-0.061774097,0.79012775,0.028994467,-0.46381453,0.5773075,0.12440908,-0.1621024,-0.4341107,0.5001535,-0.51614046,-0.42846882,0.073089,0.4196664,0.19768852,-0.434651,-0.34518865,-0.22410803,0.4361935,0.51623374,0.11621176,0.5036154,-0.023954326,0.74442565,0.685066,-0.3445583,0.04807254,0.4518656,0.33449557,-0.55984026,-0.3863852359630444,-0.2907863534015158,0.29337468323884197,-0.16098758616345976,0.2752954755510604
856,,,,,,,,,,,,,,,0.019254344,-0.42852432,-0.42174605,-0.17303622,-0.017179627,-0.098688684,0.49354026,-0.014459194,0.14373069,0.40365586,0.09378692,-1.1508673,-0.6734323,0.4461186,-0.55222106,0.6924414,-0.6922708,0.01890926,0.9179959,0.07962015,0.38068035,0.23612088,0.4239473,0.15686408,-0.2926019,0.1376904,-0.3543835,-0.02002472,0.011062328,0.10828008,0.3323341,0.40548196,-0.06807596418592676,0.3532062530517579,-0.7340296197820593,0.6964043150556849,0.5865353448050363
